wet_food_order_number,pet_food_tier,pet_allergen_list,pet_fav_flavour_list,pet_health_issue_list,neutered,gender,pet_breed_size,signup_promo,ate_wet_food_pre_tails,dry_food_brand_pre_tails,pet_life_stage_at_order,total_order_kcal,total_web_sessions,total_web_sessions_since_last_order,total_minutes_on_website,pet_has_active_subscription
0,1,0,1,0,0,1,1,1,0,1,2,207715.9835,4,0,44,0
0,1,0,1,0,0,1,1,1,0,1,2,22973.574,0,0,0,1
0,1,0,1,0,0,1,1,1,1,1,2,19628.49,12,6,586,1
0,1,0,1,0,0,1,1,1,0,1,2,59062.2885,11,5,220,1
1,1,0,1,0,0,1,1,1,1,1,2,77025.861,15,4,171,1
0,1,0,1,0,0,1,1,1,1,1,2,2344.572,1,0,8,0
0,1,0,1,0,0,1,1,1,0,1,2,64129.101,30,12,3561,0
0,0,0,0,1,1,1,3,0,1,1,1,20370.18,4,2,12,0
0,0,0,0,1,1,1,3,0,0,1,1,24540.797,1,0,598,1
1,0,0,0,1,1,1,3,0,1,1,1,52097.96,9,4,187,0
0,0,0,0,1,1,1,3,0,0,1,1,165780.842,65,19,1327,0
0,0,0,0,1,1,1,3,0,0,1,1,26627.64,2,0,30,0
0,0,0,0,1,0,1,3,0,0,1,1,30420.572,1,0,12,0
0,1,0,1,0,1,1,2,1,0,1,1,121626.6915,33,15,275,1
0,1,1,1,1,1,1,2,1,0,1,2,14043.835,1,0,8,1
0,1,1,1,1,0,1,2,1,0,1,2,50732.026,12,2,20,1
0,1,1,1,1,1,1,2,1,0,1,2,188658.93,76,19,5436,0
1,1,1,1,1,0,1,2,1,1,1,2,90216.065,69,12,496,1
0,1,1,1,1,1,1,2,1,0,1,2,158184.65,41,11,6871,0
0,1,1,1,1,1,1,2,1,0,1,2,70757.476,20,7,148,1
0,1,1,1,1,1,1,2,1,1,1,2,2106.91,1,0,9,0
0,1,1,1,1,1,1,2,1,0,1,2,316330.4695,39,13,309,0
1,1,1,1,1,0,1,2,1,1,1,2,32645.005,10,5,1822,0
0,1,0,1,0,0,2,1,1,0,0,1,10221.108,3,1,16,1
0,1,0,1,0,0,2,1,1,0,0,1,5604.753,8,8,186,1
0,1,0,1,0,0,2,1,1,1,0,1,6047.3985,1,0,14,0
0,1,0,1,0,0,2,1,1,0,0,1,26099.013,39,12,4408,1
0,1,0,1,0,1,1,3,1,0,1,1,89732.016,8,2,85,1
0,1,0,1,0,0,1,3,1,0,1,1,27745.7565,13,5,866,1
1,1,0,1,0,0,1,3,1,0,1,1,144515.356,269,25,8175,1
0,1,1,0,1,0,1,2,0,0,1,1,96518.428,33,14,994,1
0,1,1,0,1,0,1,2,0,1,1,1,24207.836,11,5,1298,1
1,1,1,0,1,1,1,2,0,1,1,1,106550.396,20,2,620,1
0,1,1,0,1,1,1,2,0,0,1,1,82302.29,151,27,3330,0
1,1,1,0,1,1,1,2,0,1,1,1,37081.01,3,0,99,0
0,1,1,0,1,1,1,2,0,0,1,1,28369.792,1,0,9,1
1,1,1,0,1,0,1,2,0,1,1,1,29121.5685,9,6,1639,0
0,1,1,0,1,1,1,2,0,0,1,1,35180.285,3,0,1824,1
1,1,1,0,1,0,1,2,0,0,1,1,38576.6045,50,14,1393,1
0,1,1,0,1,0,1,2,0,0,1,1,80086.178,51,16,254,1
1,1,0,0,1,0,2,2,1,0,0,1,27905.89,2,0,268,0
1,1,0,0,1,1,2,2,1,1,0,1,37592.973,7,5,1132,1
0,1,0,0,1,0,2,2,1,0,0,1,7073.015,1,0,11,0
0,1,0,0,1,1,2,2,1,0,0,1,104685.317,45,20,7448,1
1,1,0,0,0,0,1,3,1,1,1,1,138834.071,109,14,1940,1
0,1,0,0,0,0,1,3,1,0,1,1,17254.987,4,2,71,1
0,1,0,0,0,1,1,3,1,0,1,1,98677.232,7,2,236,0
0,1,0,0,0,1,1,3,1,0,1,1,52902.215,6,3,63,0
0,1,0,0,0,0,1,3,1,0,1,1,70689.95,10,3,39,0
0,1,0,0,0,0,1,3,1,0,1,1,15246.435,1,0,17,1
1,1,0,0,0,0,1,3,1,1,1,1,5250.202,1,0,30,1
0,1,0,0,0,0,1,3,1,0,1,1,24597.72,1,0,19,1
0,1,0,0,0,0,2,2,1,0,1,1,236408.764,216,31,7433,1
0,1,0,0,0,0,2,2,1,0,1,1,231567.56,44,19,2551,1
0,1,0,0,0,1,2,2,1,1,1,1,93683.19,23,8,1350,1
1,1,0,0,0,0,2,2,1,1,1,1,9399.249,3,1,30,1
0,1,0,0,0,0,2,2,1,1,1,1,2541.2145,2,1,2,1
0,0,1,0,1,0,2,1,1,0,1,1,54726.915,19,10,2239,0
1,0,1,0,1,0,2,1,1,1,1,1,3990.069,1,0,18,0
1,0,1,0,1,0,2,1,1,0,1,1,8569.705,1,0,55,1
0,0,1,0,1,1,2,1,1,1,1,1,15330.983,1,0,22,1
1,0,1,0,1,1,2,1,1,1,1,1,115740.67,52,12,701,0
0,0,1,0,1,1,2,1,1,0,1,1,137905.16,156,34,11234,1
1,0,1,0,1,0,2,1,1,1,1,1,83185.426,80,14,1877,1
1,0,1,0,1,1,2,1,1,1,1,1,89988.83,13,3,77,0
1,0,1,0,1,1,2,1,1,1,1,1,287277.565,53,9,333,1
0,1,0,0,0,0,2,1,1,0,1,1,53771.223,36,17,2461,1
1,1,0,0,0,1,2,1,1,1,1,1,13998.231,7,5,898,1
0,1,0,1,1,0,1,3,0,0,1,1,34771.198,11,4,29,0
0,1,0,1,1,0,1,3,0,0,1,1,22156.32,2,0,78,0
1,1,0,0,0,1,1,3,1,1,1,1,50648.75,72,15,481,1
0,1,0,0,0,1,1,3,1,0,1,1,10704.514,1,0,21,0
0,1,0,1,0,1,1,1,1,1,1,1,68678.611,2,0,16,0
1,1,0,1,0,0,1,1,1,0,1,1,65460.439,14,12,107,0
0,1,0,1,0,0,1,1,1,0,1,1,21907.506,3,1,29,1
0,1,0,0,1,1,2,2,1,0,0,2,58214.068,5,3,24,1
0,1,0,0,1,1,2,2,1,0,1,1,47493.373,58,20,1837,0
0,1,0,0,1,1,2,2,1,0,1,1,181267.635,8,1,59,0
0,1,0,0,1,1,2,2,1,0,1,1,80398.4,10,3,832,1
0,1,0,0,1,0,2,2,1,0,1,1,101340.5875,4,2,65,0
0,1,0,0,1,1,1,2,1,0,1,1,22397.036,10,7,559,1
0,1,0,0,1,0,1,2,1,0,1,1,20453.873,34,18,1052,1
0,1,0,0,1,0,1,2,1,0,1,1,105494.3365,7,5,143,0
0,1,0,0,1,1,1,2,1,1,1,1,5950.268,1,0,9,1
0,1,0,0,1,0,1,2,1,0,1,1,65661.623,7,3,49,1
0,1,0,0,1,0,1,2,1,1,0,2,47125.599,24,8,333,0
0,1,0,0,1,1,1,2,1,0,0,2,28650.225,2,0,26,1
0,1,0,0,1,0,1,2,1,0,0,2,91716.759,132,33,5224,1
0,1,0,0,1,0,1,2,1,0,0,2,28584.9295,2,2,0,1
1,1,0,0,1,1,1,2,1,1,0,2,88305.715,13,3,72,1
0,1,0,0,1,1,1,2,1,0,0,2,245847.5105,130,23,7837,1
0,1,0,0,1,0,1,2,1,0,0,2,80233.495,8,6,618,1
0,1,0,0,1,1,1,2,1,0,0,2,153838.57,146,38,10633,0
0,1,1,0,0,0,2,1,1,1,1,1,30543.008,4,1,46,0
1,1,0,0,0,0,2,2,1,1,1,2,15008.311,6,3,67,1
0,1,0,0,0,0,2,2,1,0,1,2,6989.301,5,3,287,1
1,1,0,0,0,1,2,2,1,1,1,2,14512.635,5,3,488,1
1,1,0,0,0,1,2,2,1,1,1,2,123223.018,27,5,184,0
0,1,0,0,0,0,2,2,1,0,1,2,7891.66,1,0,10,0
1,1,0,0,0,1,2,2,1,1,1,2,6732.491,1,0,11,0
0,1,0,1,0,0,2,3,1,0,1,1,14136.682,1,0,313,0
1,1,0,0,0,1,2,2,1,1,1,1,90163.7645,7,5,243,0
0,1,0,0,0,0,2,2,1,1,1,1,80368.2625,4,2,40,0
1,1,0,0,0,0,2,2,1,0,1,1,43185.986,6,2,99,0
1,1,0,0,0,1,2,2,1,1,1,1,63293.64301,46,12,4576,1
1,1,1,0,0,1,2,3,1,1,1,1,4048.142,1,0,8,0
0,1,1,0,0,0,2,3,1,0,1,1,15591.881,5,1,49,1
1,1,1,0,0,1,2,3,1,1,1,1,113652.917,28,12,99,0
1,1,1,0,0,1,2,3,1,1,1,1,23435.959,4,2,14,1
0,1,1,0,0,0,2,3,1,0,1,1,44671.876,5,3,17,1
1,1,1,0,0,1,2,3,1,1,1,1,45136.891,28,11,180,1
1,1,1,0,0,1,2,3,1,1,1,1,17363.04,3,1,55,0
0,1,0,0,1,0,2,1,1,0,1,1,31410.6195,3,1,24,1
0,1,0,0,1,0,2,1,1,0,1,1,32098.59,3,1,420,1
1,1,0,0,1,1,2,1,1,0,1,1,9074.225,8,6,860,0
0,1,0,0,1,0,2,1,1,0,1,1,77673.3715,29,12,1395,1
0,1,0,0,1,0,2,1,1,1,1,1,31981.368,10,6,80,0
0,1,0,0,1,0,2,1,1,1,1,1,7384.456,2,0,26,1
0,1,0,0,1,0,2,1,1,0,1,1,53857.194,15,6,1567,1
0,1,0,0,1,0,2,1,1,1,1,1,3482.265,1,0,12,0
0,1,0,0,0,1,1,2,1,0,0,1,39726.425,8,3,50,1
0,1,0,0,0,1,1,2,1,0,0,1,8020.3,1,0,7,1
0,1,0,0,0,0,1,2,1,0,0,1,88813.3455,29,9,210,1
0,1,0,0,0,0,1,2,1,0,0,1,274188.16,145,16,6042,0
0,1,0,0,0,1,1,2,1,1,0,1,27253.0555,1,0,12,0
0,1,0,0,0,0,2,2,0,0,1,1,32764.32,1,0,32,0
1,1,0,0,0,0,2,2,0,1,1,1,33881.557,1,0,4,0
0,1,0,0,0,1,2,2,0,0,1,1,613959.637,225,27,4053,1
0,1,0,0,0,0,2,2,0,1,1,1,10966.5325,0,0,0,0
0,1,0,0,0,1,2,2,0,0,1,1,117310.4645,7,2,47,1
1,1,0,0,0,1,2,2,0,0,1,1,198365.83,105,27,4302,1
0,1,0,0,0,0,2,2,0,0,1,1,22105.875,1,0,8,0
0,1,1,1,0,0,2,1,0,0,0,1,79157.33,21,10,84,0
0,1,1,1,0,0,2,1,0,0,0,1,74215.229,4,0,16,1
0,1,1,1,0,1,2,1,0,1,0,1,25934.761,0,0,0,1
1,1,1,1,0,0,2,1,0,1,0,1,51301.5285,15,6,436,1
0,1,1,1,0,1,2,1,0,0,0,1,45329.489,7,3,63,1
0,1,1,1,0,0,2,1,0,0,0,1,28456.989,22,17,1799,1
0,1,1,1,0,0,2,1,0,0,0,1,77295.2925,19,11,30,0
0,1,1,1,0,0,2,1,0,1,0,1,3127.518,1,0,9,1
0,0,1,1,1,1,2,3,1,1,1,1,21593.11,4,2,12,0
1,0,1,1,1,1,2,3,1,1,1,1,167755.994,56,14,1503,1
0,0,1,1,1,1,2,3,1,0,1,1,149182.41,130,22,1624,1
1,0,1,1,1,0,2,3,1,0,1,1,89660.945,12,5,90,1
0,1,0,1,1,0,1,1,1,0,0,1,100241.895,20,11,2758,1
0,1,0,1,1,1,1,1,1,0,0,1,250802.329,23,7,118,1
0,1,0,1,1,1,1,1,1,0,0,1,23610.875,4,2,43,1
0,1,0,1,1,0,1,1,1,0,0,1,32571.972,8,6,714,0
1,1,0,1,1,1,1,1,1,1,0,1,32609.47,13,7,72,1
0,1,1,1,1,1,1,2,1,1,1,1,140402.86,61,19,2363,1
1,1,1,1,1,0,1,2,1,1,1,1,31438.065,71,15,418,1
0,1,1,1,1,0,1,2,1,0,1,1,113047.203,49,10,315,1
0,1,1,1,1,1,1,2,1,0,1,1,21343.735,5,3,8,0
0,1,1,1,1,1,1,2,1,0,1,1,33098.146,1,0,9,1
0,1,1,1,1,1,1,2,1,1,1,1,7007.42,4,2,52,0
0,1,1,1,1,1,1,2,1,0,1,1,15989.299,1,0,17,0
0,1,1,1,1,0,1,2,1,0,1,1,55154.0435,2,2,0,0
1,1,0,0,0,0,1,2,1,1,1,1,17321.38,2,1,25,0
1,1,0,0,0,0,1,2,1,1,1,1,18572.364,14,12,134,0
1,1,1,1,0,1,2,2,1,1,1,2,3486.409,1,0,13,0
0,1,1,1,0,1,2,2,1,1,1,2,15234.367,3,1,54,0
1,1,0,0,0,1,2,3,1,1,1,1,133315.033,35,11,1236,1
0,1,0,0,0,0,2,3,1,0,1,1,66193.9565,72,19,873,1
1,1,0,0,0,1,2,3,1,1,1,1,114914.4245,47,12,1257,1
0,1,0,0,0,1,2,3,1,1,1,1,29580.09,5,3,19,1
1,1,0,0,0,1,2,3,1,1,1,1,29133.315,2,1,9,0
0,1,0,0,0,1,2,3,1,0,1,1,27340.512,9,7,359,1
0,1,0,0,0,0,1,2,1,1,0,1,22408.3875,4,2,19,1
0,1,0,0,1,1,1,1,0,0,1,1,7426.977,1,0,6,1
0,1,0,0,1,1,1,1,0,1,1,1,35108.621,3,1,38,1
0,1,0,0,1,1,1,1,0,0,1,1,393738.18,50,9,853,1
0,1,0,0,1,0,1,1,0,1,1,1,187051.15,45,6,474,0
1,1,0,0,1,0,1,1,0,1,1,1,27000.425,2,0,12,0
0,1,0,0,1,1,1,1,0,0,1,1,46874.176,10,5,81,1
1,0,0,1,1,1,1,2,0,0,1,1,34519.454,2,0,28,0
0,0,0,1,1,1,1,2,0,0,1,1,22190.37,1,0,391,1
0,0,0,1,1,1,1,2,0,0,1,1,71308.44,32,14,920,1
0,1,0,1,0,1,1,1,0,0,1,1,44170.642,25,9,74,1
1,1,0,1,0,1,1,1,0,1,1,1,9721.191,1,0,17,0
0,1,1,1,1,1,2,2,1,0,1,2,256278.376,69,14,1076,1
1,1,1,1,1,1,2,2,1,1,1,2,62601.485,27,6,486,1
0,1,0,1,0,1,2,3,1,0,1,1,101156.0325,9,3,94,1
1,1,0,1,0,1,2,3,1,1,1,1,46995.832,2,0,518,1
0,1,0,1,0,1,2,3,1,0,1,1,9755.452,2,0,44,1
0,1,0,1,0,0,2,3,1,0,1,1,122224.107,37,14,2773,1
0,1,0,1,0,1,2,3,1,0,1,1,68832.618,9,5,562,1
1,1,0,1,0,1,2,3,1,0,1,1,100452.863,9,5,86,0
0,1,0,1,0,1,2,3,1,0,1,1,98547.065,11,4,31,1
1,1,0,0,1,0,1,3,1,1,1,1,76740.055,13,5,368,0
0,1,0,1,0,1,1,3,1,0,1,1,162458.103,43,15,3256,0
1,1,0,0,1,1,2,2,1,0,1,1,46691.261,55,30,2101,1
1,1,0,0,1,1,2,2,1,1,1,1,20743.663,4,2,64,1
0,1,0,0,1,1,2,2,1,0,1,1,142776.52,59,21,6345,1
0,1,0,0,1,0,2,2,1,0,1,1,267467.6855,38,5,226,1
0,1,0,0,1,1,2,2,1,0,1,1,17189.765,1,0,15,1
0,1,0,0,1,1,2,2,1,1,1,1,51195.8,55,12,1158,1
1,1,0,0,1,1,2,2,1,0,1,1,90636.711,167,32,6430,0
1,1,0,0,1,0,2,2,1,1,1,1,79500.9135,7,3,50,1
0,1,0,1,0,0,1,2,0,0,0,1,37297.6105,64,25,12894,0
0,1,0,1,0,1,1,2,0,1,0,1,11749.3,1,0,302,0
0,1,0,1,0,0,1,2,0,0,0,1,34616.646,9,2,112,1
0,1,0,1,0,1,1,2,0,0,0,1,402441.73,179,33,15735,1
0,1,0,1,0,1,1,2,0,0,0,1,27827.638,5,3,378,1
1,1,0,1,0,1,1,2,0,1,0,1,63567.81,31,13,721,0
0,1,0,1,0,1,1,2,0,0,0,1,212058.1525,42,12,2938,1
0,1,0,1,0,1,1,2,0,1,0,1,20313.26,2,0,66,0
0,1,0,1,0,1,1,2,0,0,0,1,22975.205,3,1,16,1
0,1,0,1,0,1,1,2,0,0,0,1,19258.24,0,0,0,0
0,1,0,1,0,0,1,2,0,0,0,1,78349.275,12,7,106,0
0,1,0,1,0,0,1,2,0,0,0,1,288823.157,84,19,13717,1
0,1,0,1,0,1,1,2,0,0,0,1,46085.703,2,0,24,1
1,1,0,1,0,1,1,2,0,1,0,1,41705.139,29,12,6074,1
0,0,0,1,0,0,2,2,1,0,1,1,56130.342,20,11,627,1
1,0,0,1,0,1,2,2,1,1,1,1,40552.505,6,4,596,0
0,0,0,1,0,1,2,2,1,0,1,1,51154.4935,2,0,22,1
0,1,1,1,0,1,2,1,1,0,0,1,39301.571,12,6,781,1
1,1,0,1,0,1,2,3,1,1,1,1,94035.829,9,2,80,0
0,1,0,1,1,0,1,2,1,0,0,2,29047.183,2,1,12,1
0,1,0,1,1,1,1,2,1,0,0,2,54292.723,39,16,1902,0
0,1,0,1,1,0,1,2,1,0,0,2,46364.67,30,13,4251,1
0,1,0,1,1,1,1,2,1,0,0,2,63485.25,7,2,33,1
1,1,0,1,1,0,1,2,1,1,0,2,310782.788,76,19,5309,1
0,1,0,1,1,0,1,2,1,0,0,2,12987.116,4,2,87,0
1,1,0,0,0,1,2,3,0,1,1,1,79436.412,6,2,63,1
0,1,0,0,0,0,2,3,0,0,1,1,118562.163,42,19,725,1
0,1,0,0,0,0,2,3,1,0,1,1,374393.4445,11,3,192,1
0,1,0,0,0,1,2,3,1,0,1,1,25275.0,1,0,19,1
0,1,1,1,1,1,1,3,0,0,1,1,73545.201,7,5,356,1
0,1,1,1,1,0,1,3,0,0,1,1,18688.222,13,3,102,1
0,1,1,1,1,0,1,3,0,0,1,1,6130.486,2,1,14,1
0,1,1,1,1,1,1,3,0,1,1,1,7330.92,1,0,17,1
1,1,1,1,1,1,1,3,0,1,1,1,215412.335,104,19,2832,1
0,1,1,1,1,0,1,3,0,0,1,1,18668.463,19,6,863,0
0,1,1,1,1,1,1,3,0,1,1,1,62694.625,14,4,803,1
1,1,0,0,0,0,1,1,1,1,1,1,27119.8895,1,0,9,1
0,1,0,0,0,1,1,1,1,0,1,1,99687.091,28,10,1331,0
0,1,0,0,0,1,1,1,1,0,1,1,46747.59,57,21,3261,0
1,1,0,0,0,0,1,1,1,0,1,1,16682.877,1,0,16,1
1,1,0,0,0,1,1,1,1,1,1,1,194445.157,49,6,601,0
0,1,0,0,0,1,1,1,1,0,1,1,117464.502,12,4,44,1
0,1,0,0,0,0,1,1,1,0,1,1,19552.585,3,1,14,1
1,1,0,0,1,1,1,2,1,1,0,2,106334.6,71,16,123,0
0,1,0,0,1,0,1,2,1,0,0,2,28905.28,4,3,30,1
0,1,0,0,1,1,1,2,1,1,0,2,30290.04,1,0,13,1
0,1,0,0,1,0,1,2,1,1,0,2,38956.095,4,2,20,1
1,1,0,0,0,0,2,1,1,1,1,1,28015.3775,11,7,84,0
1,1,0,1,1,0,1,1,1,0,1,1,96422.4615,6,4,53,1
1,1,0,1,1,0,1,1,1,1,1,1,50121.735,17,9,263,1
1,1,0,1,1,0,1,1,1,1,1,1,63211.82,20,7,155,1
0,1,0,1,1,0,1,1,1,0,1,1,5673.711,1,0,6,0
1,1,0,1,1,0,1,1,1,1,1,1,51099.4065,20,8,271,1
0,1,0,1,0,1,1,1,0,0,1,1,49913.593,5,1,236,0
0,1,0,1,0,0,1,1,0,1,1,1,175847.0915,37,12,2282,1
1,1,0,1,1,0,1,3,1,1,0,2,5677.586,1,0,11,0
0,1,0,1,0,1,2,3,1,0,1,1,94747.175,222,43,5109,0
0,1,0,0,1,0,2,3,1,1,1,2,52125.516,125,52,16424,0
0,1,0,0,1,0,2,3,1,0,1,2,580437.778,115,13,1774,1
0,1,0,0,1,1,2,3,1,0,1,2,65160.166,7,5,59,0
1,1,0,0,1,0,2,3,1,0,1,2,20033.755,47,18,1774,1
1,1,0,0,1,1,2,3,1,0,1,2,21649.7,3,1,45,0
0,1,0,0,1,0,2,3,1,1,1,2,2113.88,1,0,238,0
0,1,0,0,1,0,2,3,1,0,1,2,21876.374,5,3,193,0
1,1,0,0,1,0,2,3,1,1,1,2,81704.332,49,13,2732,0
1,0,0,1,0,0,1,1,0,1,1,1,38886.7475,5,0,36,1
0,0,0,1,0,0,1,1,0,0,1,1,51708.93,15,8,22,0
1,0,0,1,0,1,1,1,0,1,1,1,75175.381,44,21,4066,1
0,0,0,1,0,0,1,1,0,0,1,1,3421.083,1,0,155,0
0,0,0,1,0,1,1,1,0,0,1,1,138548.057,42,11,317,1
0,0,0,1,0,1,1,1,0,1,1,1,46194.2495,2,0,14,0
0,0,0,1,0,1,1,1,0,0,1,1,181308.085,28,9,29,1
0,1,1,0,1,0,2,1,0,1,1,1,12185.725,5,3,25,1
1,0,0,0,1,1,1,3,1,1,1,2,76969.83,5,1,60,1
0,0,0,0,1,0,1,3,1,0,1,2,76800.148,10,4,1104,0
0,0,0,0,1,0,1,3,1,0,1,2,21410.432,3,1,38,1
0,0,0,0,1,0,1,3,1,0,1,2,82355.92,84,18,7384,1
0,0,0,0,1,0,1,3,1,0,1,2,12924.763,1,0,6,1
0,0,0,0,1,0,1,3,1,0,1,2,45644.5145,3,1,18,1
1,0,0,0,1,1,1,3,1,1,1,2,16847.38,5,2,243,1
0,0,0,0,1,0,1,3,1,1,1,2,139388.667,4,0,24,1
0,0,0,0,1,0,1,3,1,0,1,2,216195.758,13,10,829,1
0,1,1,0,1,1,2,3,1,0,0,1,86785.046,83,9,301,0
0,1,1,0,1,1,2,3,1,0,0,1,36083.127,3,1,149,0
0,1,1,0,1,1,2,3,1,0,0,1,43313.649,42,11,962,1
1,1,1,0,1,1,2,3,1,0,0,1,408088.828,98,18,3562,0
0,1,1,0,1,1,2,3,1,0,0,1,17257.342,37,14,1315,1
0,1,1,0,1,1,2,3,1,1,0,1,26763.2535,5,2,32,0
1,1,1,0,1,1,2,3,1,1,0,1,36649.17,11,9,440,1
0,1,1,0,1,0,2,3,1,0,0,1,71988.2895,6,4,40,0
0,1,1,0,1,0,2,3,1,0,0,1,13381.683,21,11,835,0
0,1,1,0,1,0,2,3,1,0,0,1,168646.3485,5,1,90,0
0,1,1,0,1,1,2,3,1,0,0,1,64057.37,17,5,79,1
1,1,1,1,1,0,2,1,1,1,1,1,31801.528,13,4,70,1
1,1,1,1,1,1,2,1,1,1,1,1,30585.669,7,3,51,1
0,1,1,1,1,0,2,1,1,0,1,1,110137.6195,30,11,236,0
0,1,1,1,1,0,2,1,1,0,1,1,40328.069,2,0,28,0
0,1,0,0,0,1,1,2,1,0,1,1,105829.076,21,7,500,0
0,1,0,0,1,0,1,3,1,0,1,1,13932.468,4,3,141,1
0,1,0,0,1,1,1,3,1,0,1,1,12903.798,1,0,34,1
0,1,0,0,1,0,1,3,1,0,1,1,45394.81,4,0,68,1
0,1,0,0,1,0,1,3,1,0,1,1,150904.641,36,14,2535,1
0,1,1,0,0,0,1,1,0,0,1,1,91683.265,42,14,4075,0
0,1,1,0,0,0,1,1,0,1,1,1,63120.5955,11,6,69,0
1,1,1,0,0,1,1,1,0,1,1,1,177771.963,121,24,1709,1
0,1,1,0,0,1,1,1,0,0,1,1,36511.45,114,49,6807,0
0,1,1,0,0,0,1,1,0,0,1,1,57912.921,2,0,60,0
1,0,1,1,1,0,2,1,1,1,1,1,75357.694,4,0,24,0
0,0,1,1,1,1,2,1,1,0,1,1,51918.905,5,2,101,0
0,0,1,1,1,0,2,1,1,0,1,1,100755.15,27,11,289,1
0,0,1,1,1,0,2,1,1,1,1,1,30277.58,2,0,570,0
1,0,1,1,1,1,2,1,1,1,1,1,59972.829,4,2,66,1
1,0,0,0,1,1,2,3,1,1,1,1,15836.51,3,1,48,1
0,0,0,0,1,1,2,3,1,0,1,1,20537.45,9,8,51,0
0,0,0,0,1,0,2,3,1,1,1,1,6270.3795,3,1,18,0
1,0,0,0,1,1,2,3,1,1,1,1,98191.365,24,11,560,0
0,1,0,0,1,0,2,2,0,0,1,1,22322.59,1,0,16,1
0,1,0,0,1,1,2,2,0,0,1,1,76808.596,33,11,1573,1
0,1,0,0,1,1,2,2,0,0,1,1,123012.74,4,0,36,1
0,1,0,0,1,0,2,2,0,1,1,1,15641.2625,2,1,24,0
0,1,1,0,0,0,2,1,1,1,1,1,72661.38,11,5,840,0
0,1,1,0,0,1,2,1,1,0,1,1,180467.158,35,10,211,1
0,1,1,0,0,0,2,1,1,1,1,1,20189.925,5,3,181,0
1,1,1,0,0,0,2,1,1,1,1,1,63997.2475,10,7,352,1
0,0,0,0,1,0,2,2,1,0,1,2,30259.834,1,0,7,1
0,0,0,0,1,0,2,2,1,0,1,2,102533.112,3,0,444,0
0,0,0,0,1,1,2,2,1,0,1,2,98793.619,52,14,348,0
0,0,0,0,1,0,2,2,1,0,1,2,32537.35,4,2,18,1
0,1,0,0,1,0,1,3,1,1,1,2,43476.122,3,1,27,0
0,1,0,0,1,0,1,3,1,0,1,2,603775.207,132,19,163,0
0,1,0,0,1,1,1,3,1,1,1,2,84555.02,6,2,1136,0
1,1,0,1,1,1,1,1,0,1,1,1,42448.305,35,15,4304,0
0,1,0,1,1,1,1,1,0,0,1,1,103106.26,41,12,2168,1
0,1,0,1,1,0,1,1,0,1,1,1,3318.936,1,0,13,0
1,1,0,1,1,0,1,1,0,1,1,1,5013.695,1,0,9,0
0,1,0,0,1,1,2,1,1,0,1,1,19107.55,1,0,5,1
0,1,0,0,1,1,2,1,1,0,1,1,10123.784,1,0,377,0
0,1,0,0,1,0,2,1,1,0,1,1,26726.717,3,0,42,1
0,1,0,0,0,1,2,1,1,0,1,1,308865.68,114,27,1785,1
1,1,0,0,0,1,2,1,1,1,1,1,41687.469,7,4,768,1
0,1,0,0,0,1,2,1,1,1,1,1,55407.166,116,23,11364,1
0,1,0,0,0,1,2,1,1,0,1,1,62233.499,12,4,2883,1
1,1,0,0,0,1,2,1,1,1,1,1,24200.204,4,2,55,1
0,1,0,0,0,0,2,1,1,0,1,1,13693.92,1,0,3,0
0,1,0,0,0,1,2,1,1,0,1,1,129139.86,47,15,12744,1
1,1,0,0,0,1,2,1,1,1,1,1,31594.742,7,5,112,1
1,1,0,0,0,0,2,1,1,1,1,1,20659.9865,1,0,9,0
0,1,0,0,0,0,2,1,1,0,1,1,76721.755,55,21,2482,0
1,1,0,0,0,1,2,1,1,0,1,1,190875.7905,31,6,227,1
0,1,0,0,0,1,2,1,1,0,1,1,52614.879,18,8,832,1
1,1,0,0,0,0,2,1,1,1,1,1,181697.615,117,18,1872,1
0,0,0,0,1,0,2,1,1,0,1,1,92396.872,15,3,71,1
0,0,0,0,1,0,2,1,1,0,1,1,73393.1325,9,7,443,0
1,0,0,0,1,1,2,1,1,1,1,1,54448.11,5,3,488,1
0,0,0,0,1,0,2,1,1,0,1,1,16000.319,3,1,24,0
1,0,0,1,1,1,1,3,0,1,1,2,61319.946,5,3,114,1
0,0,0,1,1,1,1,3,0,0,1,2,20728.624,3,1,24,1
1,0,0,1,1,0,1,3,0,1,1,2,11440.705,1,0,30,1
1,0,0,1,1,1,1,3,0,0,1,2,78296.7315,65,22,5345,0
0,0,0,1,1,0,1,3,0,0,1,2,145527.0935,49,10,1053,0
1,0,0,1,1,1,1,3,0,1,1,2,14180.638,4,2,979,1
1,0,0,1,1,0,1,3,0,1,1,2,153299.4025,7,2,1368,0
0,1,0,0,0,1,1,2,1,0,0,1,15708.366,1,0,8,1
1,1,0,0,0,0,1,2,1,1,0,1,72015.222,8,6,138,0
1,0,0,0,1,1,2,3,1,1,1,2,95109.606,38,10,234,1
1,0,0,0,1,0,2,3,1,1,1,2,39818.99,5,3,84,0
0,0,0,0,1,1,2,3,1,0,1,2,208526.855,108,14,6813,0
1,0,0,0,1,0,2,3,1,1,1,2,52295.3865,8,6,62,1
1,0,0,0,1,1,2,3,1,1,1,2,166280.176,40,9,151,0
0,0,0,0,0,0,2,1,1,0,1,1,61762.0645,18,3,107,1
0,0,0,0,0,1,2,1,1,0,1,1,8855.176,1,1,596,1
0,1,0,1,1,0,1,3,1,0,1,2,51614.5095,45,18,3750,1
