ship_type,ship_id_numeric,month_numeric,route_id,distance,fuel_type,fuel_consumption,CO2_emissions,weather_conditions,engine_efficiency,fuel_per_distance,co2_per_fuel,total_energy_output,ship_profile_cluster
0,106,11,0,187.75,1,4923.14,12777.45,1,72.93,26.08286092715232,2.5948592038406706,17700.59,2
0,106,12,0,53.55,0,1197.72,3572.73,0,94.17,21.956370302474795,2.980454151094501,4770.45,0
3,107,1,0,171.96,1,7696.07,22267.76,2,73.12,44.49624190564292,2.8930177327216717,29963.829999999998,2
3,107,2,1,383.81,1,16125.04,42062.28,1,88.24,41.903900626283104,2.6083452602126744,58187.32,1
3,107,3,1,408.78,0,20142.24,55430.99,1,74.94,49.15378983844991,2.7518408160752688,75573.23,1
3,107,4,2,372.93,0,18326.36,48909.52,0,86.19,49.01013558687455,2.668661498437309,67235.88,1
3,107,5,1,292.04,1,10331.73,27821.87,2,85.86,35.257063882063875,2.692596245135603,38153.6,1
3,107,6,3,117.82,1,5707.91,14413.15,0,83.83,48.0382932166302,2.524676339266165,20121.059999999998,0
3,107,7,3,92.48,0,4429.88,12715.49,2,73.82,47.388532306375694,2.869743707796194,17145.37,0
3,107,8,3,69.7,0,3386.72,9832.32,1,77.13,47.9026874115983,2.902341397754242,13219.039999999999,0
3,107,9,0,475.63,1,22247.76,56342.15,0,78.67,46.677212932463334,2.532372590652243,78589.91,1
3,107,10,2,116.15,1,5254.53,13948.14,0,76.24,44.85300896286812,2.6539930321014245,19202.67,0
3,107,11,2,177.01,1,5669.94,15461.03,0,87.45,31.851806078310208,2.726361061834546,21130.97,2
3,107,12,1,244.89,1,8039.88,23906.87,1,75.49,32.697059660823946,2.973165872392076,31946.75,2
2,108,1,2,157.98,0,2983.79,8730.0,2,90.67,18.768335639703107,2.92482888243394,11713.79,2
2,108,2,3,109.14,0,1860.07,5489.9,0,75.85,16.888233157799164,2.9498621760600083,7349.969999999999,0
2,108,3,3,75.36,0,770.06,2279.77,0,73.9,10.084599266631743,2.956670038648095,3049.83,0
2,108,4,0,144.38,0,2874.01,8475.32,1,90.36,19.768950337047738,2.9479271376447382,11349.33,2
2,108,5,1,28.32,0,405.49,1216.32,1,70.81,13.82980900409277,2.992250731875323,1621.81,0
2,108,6,1,63.5,0,1112.56,2965.24,1,75.42,17.248992248062013,2.6628470850246058,4077.7999999999997,0
2,108,7,0,105.68,0,1225.76,3677.26,1,85.23,11.490063742032245,2.9975382307867884,4903.02,0
2,108,8,0,75.9,0,1484.89,4275.36,2,78.89,19.309362808842653,2.877305857095747,5760.25,0
2,108,9,2,46.62,0,791.1,2345.86,0,81.54,16.612767744645108,2.9615705087741446,3136.96,0
2,108,10,0,56.33,0,985.87,2704.94,2,73.96,17.19640676783534,2.7409283897575163,3690.81,0
2,108,11,0,164.18,0,1851.71,5219.49,2,78.36,11.210255478871535,2.81721910066875,7071.2,2
2,108,12,1,121.94,0,1760.87,4856.47,0,74.12,14.323003090938668,2.7564292484689568,6617.34,0
2,109,1,0,148.03,0,2671.57,6750.47,1,79.66,17.926390659598738,2.5258346834694696,9422.04,2
2,109,2,1,86.91,0,1615.6,4573.48,0,77.17,18.377886474803777,2.8290733638500556,6189.08,0
2,109,3,1,23.21,0,375.51,997.36,2,81.62,15.510532837670382,2.6489601869804256,1372.87,0
2,109,4,2,154.44,0,2602.87,7006.15,1,75.89,16.7451749871333,2.6906681209123344,9609.02,2
2,109,5,3,174.09,0,1930.22,5140.13,0,72.94,11.02415900394083,2.661597332256294,7070.35,2
2,109,6,1,172.91,0,2179.67,6116.69,1,75.24,12.53332183313208,2.804959026354285,8296.36,2
2,109,7,0,122.24,0,1615.42,4300.22,2,90.72,13.107919506653685,2.6603358038133655,5915.64,0
2,109,8,1,20.17,0,295.6,875.06,0,74.15,13.963155408597071,2.95030343897505,1170.6599999999999,0
2,109,9,2,67.19,0,877.02,2600.05,1,79.11,12.861416630004399,2.9612651192455757,3477.07,0
2,109,10,3,70.84,0,798.14,2298.23,2,84.14,11.109966592427616,2.8758790700002503,3096.37,0
2,109,11,1,65.15,0,843.1,2134.62,2,89.9,12.74527588813303,2.528870986849899,2977.72,0
2,109,12,3,103.85,0,1832.07,4652.71,1,89.19,17.47324749642346,2.5382063969188304,6484.78,0
2,110,1,1,187.27,0,2388.84,6328.9,1,77.64,12.688373081213152,2.6482526026846984,8717.74,2
2,110,2,0,113.78,0,1468.61,3710.26,2,81.55,12.794999128768078,2.5246562013051084,5178.87,0
2,110,3,0,132.24,0,1676.65,4388.44,1,87.5,12.583683578504953,2.6158257085804544,6065.09,2
2,110,4,1,193.96,0,3801.36,10219.15,2,80.94,19.498153467377925,2.687580870827591,14020.51,2
2,110,5,3,174.52,0,2937.26,8570.03,1,92.95,16.734617137648133,2.916702402101924,11507.29,2
2,110,6,0,99.31,0,1821.48,4973.91,0,86.53,18.15850862326787,2.7291986743338748,6795.389999999999,0
2,110,7,3,193.19,0,1944.93,4955.1,0,83.8,10.015603275142901,2.5463916995986495,6900.030000000001,2
2,110,8,0,179.92,0,2780.87,8292.72,2,79.58,15.370716338713244,2.980987609054341,11073.59,2
2,110,9,1,50.37,0,691.5,1917.17,2,72.06,13.46116410356239,2.768476534296029,2608.67,0
2,110,10,0,43.41,0,471.13,1380.11,0,74.96,10.608646701193425,2.923156757672675,1851.2399999999998,0
2,110,11,3,191.46,0,2787.83,7494.27,1,70.7,14.485243686999896,2.687245188842633,10282.1,2
2,110,12,2,49.69,0,520.64,1501.79,2,77.91,10.271059380548431,2.8789778391227667,2022.4299999999998,0
1,111,1,0,59.52,0,1800.86,4872.78,2,72.45,29.756444150693984,2.704305550930705,6673.639999999999,0
1,111,2,2,92.18,0,2815.73,8179.9,2,72.65,30.21817986692423,2.9040412109076836,10995.63,0
1,111,3,1,110.46,1,3658.66,9828.24,1,82.94,32.82486990848735,2.685560953749802,13486.9,0
1,111,4,1,147.09,0,4178.51,11146.45,0,75.07,28.216017286785064,2.6669274627887,15324.960000000001,2
1,111,5,2,44.07,0,1541.1,4528.65,0,84.94,34.19347681384513,2.936677258284158,6069.75,0
1,111,6,0,113.41,0,2946.84,8159.76,1,84.21,25.75683943711214,2.768047112462006,11106.6,0
1,111,7,0,52.62,1,1759.79,4914.79,0,91.97,32.81965684446102,2.7912414314029497,6674.58,0
1,111,8,2,30.08,0,772.37,2267.33,1,92.52,24.8510296010296,2.931753235837956,3039.7,0
1,111,9,3,70.57,1,2412.31,6462.97,2,94.07,33.70560290624564,2.6780521358631924,8875.28,0
1,111,10,1,35.59,1,1040.58,3024.33,2,70.09,28.43891773708663,2.903598379385165,4064.91,0
1,111,11,2,98.74,1,3052.3,9012.88,0,87.67,30.602566673350715,2.951848819310254,12065.18,0
1,111,12,2,37.23,0,1072.47,2997.1,1,82.04,28.05309965995292,2.7919736927906693,4069.5699999999997,0
2,112,1,0,187.13,0,1918.53,5697.89,2,94.1,10.19789507255621,2.9683776757852183,7616.42,2
2,112,2,3,51.93,0,1013.32,2900.07,2,70.74,19.14453051199698,2.85912729710545,3913.3900000000003,0
2,112,3,2,190.81,0,3625.49,10853.63,2,90.34,18.901464991397734,2.9928746529012904,14479.119999999999,2
2,112,4,0,151.15,0,2003.5,5368.57,1,78.2,13.167926388432468,2.678258917435769,7372.07,2
2,112,5,2,139.23,0,1738.64,4766.71,0,87.09,12.398488197960495,2.740055413763767,6505.35,2
2,112,6,0,46.37,0,714.02,2063.99,1,86.22,15.073253113785096,2.886618556124304,2778.0099999999998,0
2,112,7,3,78.62,0,1219.65,3397.84,1,90.25,15.318387339864357,2.78363167165035,4617.49,0
2,112,8,2,125.45,0,2272.09,6553.13,2,91.54,17.968287860814552,2.882917086433005,8825.220000000001,2
2,112,9,3,79.49,0,1136.55,2915.83,2,91.16,14.120387625792024,2.563254362445607,4052.38,0
2,112,10,1,126.31,0,2380.95,6170.53,2,94.4,18.70198727515513,2.590537164927895,8551.48,2
2,112,11,3,160.29,0,2207.52,6481.07,0,71.98,13.686651373302746,2.9345760962092258,8688.59,2
2,112,12,1,95.66,0,960.55,2703.76,2,77.95,9.937409476515622,2.8118766574801106,3664.3100000000004,0
2,113,1,2,180.42,0,2284.77,6299.75,0,90.55,12.593815455848308,2.756073445709761,8584.52,2
2,113,2,1,197.7,0,3234.04,8590.57,2,84.67,16.27599396074484,2.6554756664523467,11824.61,2
2,113,3,2,171.08,0,2267.65,5864.26,0,94.79,13.177882380288237,2.584911731646574,8131.91,2
2,113,4,2,60.37,0,1149.66,3203.68,0,75.57,18.733257291836406,2.7842108007578257,4353.34,0
2,113,5,1,81.84,0,980.41,2749.59,2,91.28,11.834983099951714,2.801673102984482,3730.0,0
2,113,6,3,80.68,0,1171.35,3385.44,0,91.7,14.340719882468166,2.887738303407686,4556.79,0
2,113,7,3,179.28,0,2790.12,7202.32,2,84.27,15.4765919680497,2.5804408266215715,9992.439999999999,2
2,113,8,2,144.84,0,2622.04,7812.16,0,74.05,17.97888096544158,2.978284738318897,10434.2,2
2,113,9,0,57.14,0,992.15,2951.26,0,92.83,17.06484348125215,2.9716155666314257,3943.4100000000003,0
2,113,10,2,124.1,0,2387.68,6418.96,1,81.15,19.08617106314948,2.6872414890232266,8806.64,2
2,113,11,0,60.21,0,1050.64,2935.95,1,76.89,17.164515602025816,2.791782358982161,3986.59,0
2,113,12,3,69.27,0,1180.37,3338.66,2,73.11,16.797637683221858,2.826091740944835,4519.03,0
2,114,1,0,163.47,0,2741.49,7981.01,0,74.43,16.66863257736973,2.910132762562489,10722.5,2
2,114,2,2,129.25,0,1883.47,5440.37,2,81.81,14.46042226487524,2.8869496463196547,7323.84,2
2,114,3,0,119.72,0,2030.76,5460.1,1,91.68,16.8220675944334,2.6873744930503607,7490.860000000001,0
2,114,4,0,38.54,0,555.25,1400.28,1,87.03,14.04274152756702,2.5173573033707863,1955.53,0
2,114,5,0,23.76,0,468.04,1265.21,1,74.35,18.903069466882066,2.6974458468360907,1733.25,0
2,114,6,1,89.14,0,1751.3,4823.63,0,81.0,19.428666518748614,2.7527421103692293,6574.93,0
2,114,7,2,137.0,0,2669.35,6928.17,2,87.28,19.343115942028984,2.5944801243282716,9597.52,2
2,114,8,0,169.2,0,1787.38,4687.42,0,75.98,10.501645123384256,2.621042507744439,6474.8,2
2,114,9,0,45.17,0,865.06,2237.4,2,72.07,18.736408923543426,2.5834237812622685,3102.46,0
2,114,10,2,82.46,0,1230.39,3448.38,0,89.92,14.742271746944647,2.800396300116129,4678.77,0
2,114,11,3,126.66,0,2078.77,5247.86,2,89.45,16.28364405451982,2.523288632877674,7326.629999999999,2
2,114,12,1,144.01,0,2399.85,6412.24,2,84.14,16.54954830701331,2.6708207509840265,8812.09,2
3,115,1,0,77.19,0,3131.51,8752.98,1,81.04,40.05000639467963,2.7942384860702756,11884.49,0
3,115,2,3,243.28,1,9038.03,25227.41,2,74.83,36.998649091206815,2.790942169679711,34265.44,2
3,115,3,1,453.83,1,17404.94,45190.91,1,89.89,38.266912912516766,2.5962924151180578,62595.850000000006,1
3,115,4,0,207.53,0,7806.06,22183.19,1,84.73,37.433750539490724,2.8414268623527934,29989.25,2
3,115,5,3,62.2,0,2874.09,7641.37,1,85.0,45.47610759493671,2.6577846258725812,10515.46,0
3,115,6,2,142.76,1,4899.45,14421.91,2,81.01,34.08075959933222,2.942976665408279,19321.36,2
3,115,7,2,253.8,1,12185.93,35945.35,0,72.7,47.82547095761382,2.9494999971280706,48131.28,2
3,115,8,3,176.67,1,7258.74,19062.48,2,71.3,40.85518095345303,2.6257799866110907,26321.22,2
3,115,9,1,66.82,0,3056.87,9104.18,2,85.12,45.07328221763492,2.977294652813887,12161.05,0
3,115,10,1,399.87,1,13817.8,37600.94,2,91.96,34.46952877491456,2.7209989289952823,51418.740000000005,1
3,115,11,0,416.07,0,14544.62,42433.93,2,74.5,34.87333061596375,2.9172995032181506,56978.55,1
3,115,12,0,68.69,0,3216.95,8988.45,0,93.26,46.160855215956374,2.793222393138489,12205.400000000001,0
3,116,1,1,267.88,1,9252.96,26697.86,0,73.49,34.41297232966379,2.8850200346662405,35950.82,2
3,116,2,2,465.49,1,20556.7,60920.09,0,82.08,44.0667538425261,2.96337090238694,81476.79,1
3,116,3,2,330.35,1,15960.43,46119.36,2,86.26,48.16788893918817,2.8894253209142287,62079.79,1
3,116,4,0,161.34,0,7870.63,22843.57,1,80.3,48.48238265368979,2.9020126708191314,30714.2,2
3,116,5,3,232.27,0,7034.51,19204.83,1,85.97,30.156085223131992,2.7296997659018323,26239.340000000004,2
3,116,6,1,103.37,1,4220.68,11232.43,0,89.12,40.439589920475235,2.6606540524151523,15453.11,0
3,116,7,1,320.47,1,11490.16,31076.91,0,81.36,35.74255762590599,2.7044188750308935,42567.07,1
3,116,8,2,120.15,0,3877.23,9714.02,2,78.69,32.003549319026,2.504756035614185,13591.25,0
3,116,9,3,251.97,0,7896.53,21422.33,1,76.72,31.215282444558643,2.712535438295265,29318.86,2
3,116,10,1,307.97,1,12059.77,31860.34,1,93.58,39.032171408227335,2.6416505745487227,43920.11,1
3,116,11,1,462.52,0,14128.67,40574.49,0,81.71,30.481252157404214,2.8715808649458903,54703.159999999996,1
3,116,12,1,320.74,0,16008.0,40637.91,0,92.27,49.75446012308075,2.5384415016553192,56645.91,1
3,117,1,0,148.58,1,5163.7,13191.85,1,84.93,34.52132638053215,2.5542335469630375,18355.55,2
3,117,2,2,90.38,0,4350.46,12883.82,0,72.7,47.608448238126506,2.96080396005019,17234.28,0
3,117,3,3,58.17,0,2728.82,6977.16,2,81.47,46.11830319418625,2.5559047849308745,9705.98,0
3,117,4,2,333.44,1,14802.53,41314.24,1,70.45,44.2606446597297,2.790837050352179,56116.77,1
3,117,5,3,452.15,1,18743.19,52807.05,2,89.38,41.36199933796756,2.817248971547984,71550.24,1
3,117,6,2,279.88,1,8483.17,21277.81,1,80.97,30.20211478211336,2.5079424386828646,29760.980000000003,2
3,117,7,2,185.85,1,6884.76,17508.55,2,90.1,36.84645437516725,2.542718596059113,24393.309999999998,2
3,117,8,1,81.84,1,3055.6,8005.1,1,93.35,36.88556253017865,2.6189557024144476,11060.7,0
3,117,9,0,230.08,1,8905.68,26589.92,0,75.04,38.53938030119439,2.985390740433023,35495.6,2
3,117,10,1,282.19,0,14045.68,38193.1,0,91.02,49.59807902821427,2.71901260653763,52238.78,2
3,117,11,0,185.19,0,8175.88,22304.34,1,91.27,43.91148826467587,2.7277323380066725,30480.22,2
3,117,12,3,481.67,1,15911.57,42203.88,1,84.52,32.96573228085441,2.652235308312862,58115.45,1
3,118,1,3,192.84,1,9328.95,25411.01,0,83.9,48.12706355757326,2.723595517660866,34739.96,2
3,118,2,2,211.68,0,9088.85,23878.21,2,78.66,42.73485988339289,2.6269091349142175,32967.06,2
3,118,3,0,289.84,0,10465.89,28625.09,2,82.11,35.98504332278917,2.734822855690659,39090.979999999996,1
3,118,4,1,454.15,0,18784.2,53656.42,2,72.13,41.270350433922886,2.8563134808253303,72440.62,1
3,118,5,0,393.74,0,18660.57,54837.02,1,92.6,47.27306581547347,2.938499815396025,73497.59,1
3,118,6,1,469.28,1,17118.08,50082.77,0,82.77,36.399761844007834,2.9255526582035944,67200.85,1
3,118,7,3,140.09,1,4641.73,11604.78,2,91.06,32.89907151463604,2.499559526399339,16246.51,2
3,118,8,0,414.11,1,13626.34,34915.34,0,71.82,32.82585338825853,2.5621537291943985,48541.67999999999,1
3,118,9,2,389.15,0,15908.01,44204.29,1,89.8,40.77408688965782,2.7785695024391837,60112.3,1
3,118,10,0,88.25,1,4214.07,11879.74,1,79.03,47.21647058823529,2.8183968475019396,16093.81,0
3,118,11,2,170.38,1,8422.97,23552.11,0,93.39,49.14791690979111,2.795844477128955,31975.08,2
3,118,12,3,142.08,0,4872.73,13726.32,1,80.25,34.055982667039416,2.816389090080903,18599.05,2
0,119,1,0,106.4,0,3047.0,8001.56,1,73.99,28.370577281191803,2.6251837270341207,11048.560000000001,0
0,119,2,3,139.73,1,3319.94,8917.37,2,72.7,23.59084772258936,2.685194553349353,12237.310000000001,2
0,119,3,3,136.37,0,4059.66,10785.67,1,71.33,29.55274077309456,2.6561371796703,14845.33,2
0,119,4,3,146.14,1,3782.79,11343.26,2,87.81,25.70878075302433,2.997856646378367,15126.05,2
0,119,5,2,57.37,1,1419.7,3712.48,0,92.86,24.322425903717665,2.613134370380798,5132.18,0
0,119,6,3,129.53,1,3721.17,9307.06,2,90.37,28.508159043897955,2.500439259894094,13028.23,2
0,119,7,0,133.44,0,3730.77,11044.08,1,89.43,27.750446295745313,2.9594749944396357,14774.85,2
0,119,8,2,63.84,0,1633.85,4852.28,2,75.88,25.19818013571869,2.968027647796434,6486.129999999999,0
0,119,9,1,61.43,1,1263.48,3571.13,0,78.0,20.238346948582414,2.8241885992661016,4834.610000000001,0
0,119,10,2,193.09,1,4661.63,12267.13,2,79.67,24.017878303879645,2.6309464829935036,16928.76,2
0,119,11,1,166.5,0,4298.0,12297.71,1,92.87,25.659701492537312,2.860597813444987,16595.71,2
0,119,12,3,127.66,0,3549.91,10641.9,1,90.82,27.591403699673556,2.996950077585746,14191.81,2
